lookback,future,pos,val,temp,mse_Auto,mae_Auto,rmse_Auto,mape_Auto,mspe_Auto,rse_Auto,R2_Auto,mse_Inf,mae_Inf,rmse_Inf,mape_Inf,mspe_Inf,rse_Inf,R2_Inf,mse_Tra,mae_Tra,rmse_Tra,mape_Tra,mspe,rse,R2_Tra,mse_LSTM,mae_LSTM,rmse_LSTM,mape_LSTM,R2_LSTM,data_type
120,12,True,True,False,0.65089834,0.53358781,0.80678272,0.06361707,0.00686934,0.18639758,0.96526608,17.96683311,2.77301478,4.23872995,0.24872872,0.10866848,0.97930831,0.04098149,20.40241432,2.98540902,4.5169034,0.26948518,0.12676406,1.04357696,-0.08903728,27.66947736,3.71019988,5.26017845,0.35480014,-0.39147149,reduced
120,24,True,True,False,0.67786115,0.53538483,0.82332325,0.06431385,0.0068164,0.18993686,0.96394178,23.51099014,3.30217147,4.84881306,0.30758318,0.15149844,1.11859894,-0.25097827,20.99046135,3.06634736,4.58153486,0.28279427,0.13371068,1.05693901,-0.11695588,28.85943391,3.88838934,5.37209772,0.39110718,-0.45702472,reduced
120,96,True,True,False,1.09041655,0.73123825,1.0442301,0.08906285,0.01226543,0.23843716,0.94339402,36.47791672,4.37135553,6.03969526,0.42784882,0.25580519,1.37909043,-0.90016789,33.99188995,4.21596193,5.83025646,0.41657889,0.24215311,1.33126771,-0.77130062,47.46790162,5.50411395,6.88969532,0.62906335,-1.47317004,reduced
120,192,True,True,False,1.88740575,0.97073549,1.37382889,0.12046248,0.02184652,0.32462743,0.89723645,39.39173126,4.66910887,6.27628326,0.47669026,0.30003798,1.4830476,-1.190574,32.9981575,4.23197603,5.74440241,0.42916083,0.24562836,1.3573674,-0.84311809,43.77434734,5.27314519,6.61621851,0.60337177,-1.44109625,reduced
120,336,True,True,False,3.85368061,1.34842396,1.96307933,0.16310339,0.0398253,0.50987601,0.75589306,37.03476715,4.62480068,6.08561993,0.50412083,0.32363263,1.58063483,-1.47602028,31.44379044,4.25229025,5.60747623,0.46227735,0.27211237,1.45644534,-1.12833101,43.19979929,5.30455039,6.57265542,0.6207642,-1.70997302,reduced
120,720,True,True,False,6.44360447,1.8104347,2.53842568,0.22859626,0.0773435,0.73687124,0.47089029,,,,,,,,30.3380909,4.34311771,5.50800228,0.50377387,0.31010765,1.59890008,-1.68980787,44.02271757,5.60356778,6.63496176,0.7017832,-2.49003733,reduced
144,1,True,True,False,0.49564952,0.46431452,0.70402378,0.05623338,0.00574105,0.1619518,0.97377162,18.75269127,2.87080956,4.33043766,0.25644386,0.11360263,0.99616253,0.00766022,20.9423008,3.0169661,4.57627583,0.26650709,0.12687178,1.05271459,-0.10820789,20.2534404,3.13248545,4.50038225,0.29627039,-0.02016195,reduced
144,12,True,True,False,0.56900162,0.47405872,0.75432193,0.05721292,0.00581014,0.17319168,0.97000167,18.73187065,2.86479354,4.32803297,0.25588602,0.11282396,0.99371272,0.01257778,21.07124138,3.05167818,4.59034204,0.27306423,0.1292641,1.05393875,-0.11070361,28.36974531,3.75257345,5.32632569,0.35551191,-0.43413732,reduced
144,24,True,True,False,0.52890104,0.47607449,0.72725582,0.05840184,0.00571128,0.16665001,0.97223328,24.4060688,3.3753159,4.94024992,0.31023759,0.15473531,1.13205373,-0.28117748,22.46383286,3.22077084,4.73960257,0.29652753,0.14147331,1.08607554,-0.17932504,31.18888104,4.13152926,5.58470062,0.42297983,-0.58273785,reduced
144,96,True,True,False,1.141536,0.74756294,1.06842685,0.09413481,0.01345135,0.25483498,0.93606246,32.34999847,4.11520863,5.68770599,0.41586015,0.24180199,1.35659873,-0.8318566,29.12861061,3.85660434,5.39709282,0.38488886,0.21496475,1.2872833,-0.65503969,36.9779553,4.66928282,6.0809502,0.50359884,-0.93672523,reduced
144,192,True,True,False,1.97902441,0.9878099,1.40677798,0.12312162,0.02280588,0.35162681,0.8806486,34.60346222,4.40900612,5.88247061,0.46401706,0.28246105,1.47033465,-1.15897311,30.05004501,4.09935665,5.48179197,0.43444991,0.24527732,1.3701843,-0.88057311,41.05782635,5.04771195,6.40763813,0.56441163,-1.30290237,reduced
144,336,True,True,False,4.16889381,1.41559637,2.04178691,0.16851661,0.04208713,0.52224195,0.74304943,39.6385498,4.87027216,6.29591513,0.53600413,0.34969005,1.61034977,-1.56413086,33.83375549,4.39274502,5.816679,0.46921715,0.28616765,1.48777211,-1.20647019,43.81880434,5.36067098,6.61957735,0.62405845,-1.76566885,reduced
144,720,True,True,False,6.60918951,1.82972825,2.5708344,0.22443281,0.07467371,0.73730284,0.46959733,34.13991547,4.5763588,5.84293699,0.52088493,0.32989413,1.67572618,-1.90358396,29.77668571,4.34061766,5.45680189,0.50414282,0.29954806,1.56498444,-1.535972,44.77265539,5.68117229,6.69123721,0.71047259,-2.57061841,reduced
168,1,True,True,False,0.41627389,0.38188103,0.64519292,0.04518168,0.00396896,0.14728293,0.97830774,19.54804993,2.93470979,4.42131758,0.25854635,0.11604379,1.00928676,-0.01865975,22.10235214,3.11559963,4.70131397,0.27049184,0.13267134,1.07320356,-0.15176592,20.809161,3.17234164,4.56170593,0.29729463,-0.05330587,reduced
168,12,True,True,False,0.77960193,0.58839434,0.88295072,0.06987999,0.00848278,0.20119573,0.95951739,19.88666153,2.99330425,4.45944643,0.26700783,0.11929438,1.01616263,-0.03253133,22.18701363,3.1778791,4.71030951,0.28523964,0.13489226,1.07332623,-0.15201366,27.74077115,3.71228161,5.26695084,0.34918811,-0.40897036,reduced
168,24,True,True,False,0.50886369,0.47911859,0.71334684,0.05817039,0.00551712,0.1622512,0.97368632,24.87689972,3.42783952,4.98767471,0.31248355,0.15507382,1.13444984,-0.28666291,23.46191406,3.29773283,4.84375,0.29819319,0.14529262,1.10171413,-0.2135944,29.81359668,3.98055424,5.46018284,0.39788248,-0.52019175,reduced
168,96,True,True,False,1.5074091,0.86710423,1.22776592,0.10905939,0.01861971,0.28855538,0.9176369,35.18640137,4.32891655,5.93181276,0.43204215,0.25756574,1.39412296,-0.93826887,30.20211029,3.96919155,5.49564457,0.39510998,0.21882701,1.29161263,-0.66778337,38.57460464,4.82364841,6.21084573,0.52406123,-1.03124567,reduced
168,192,True,True,False,2.17978048,1.02832317,1.476408,0.12435559,0.02333851,0.3631019,0.87076528,37.07344437,4.59137583,6.08879662,0.48115909,0.29802305,1.4974544,-1.2303753,33.7264061,4.41977215,5.8074441,0.47137848,0.27806026,1.42825973,-1.04112231,42.32697456,5.17655835,6.50591843,0.5817086,-1.38844205,reduced
168,336,True,True,False,4.24356079,1.44434786,2.05999041,0.17179029,0.04348794,0.51949686,0.74499895,40.11754608,4.86426544,6.33384132,0.51982951,0.33788779,1.59729421,-1.52501898,37.29355621,4.70525646,6.1068449,0.50261325,0.31258625,1.54004943,-1.38558572,44.16592922,5.39766565,6.6457452,0.62566264,-1.80493228,reduced
168,720,True,True,False,7.02500963,1.90025771,2.65047336,0.2318114,0.07825406,0.7511912,0.44950251,,,,,,,,35.10636139,4.83585358,5.92506218,0.56834775,0.36296502,1.67926764,-1.94598762,44.76205173,5.67412641,6.69044481,0.70302659,-2.59115331,reduced
192,1,True,True,False,0.54831183,0.42319843,0.74048078,0.04794357,0.00459152,0.16790281,0.97180864,18.72595215,2.87139916,4.32734919,0.2486522,0.10830573,0.98121935,0.03720853,24.0157795,3.31153655,4.90058994,0.28906387,0.14485827,1.11120081,-0.23476705,20.65980548,3.17987618,4.54530587,0.29865884,-0.0511954,reduced
192,12,True,True,False,1.03295946,0.67539579,1.0163461,0.07657693,0.00964038,0.23032886,0.94694874,19.77381706,2.97266221,4.44677591,0.25994486,0.11557768,1.00774801,-0.01555752,22.24131584,3.21901059,4.71607018,0.28793833,0.13457449,1.06877661,-0.14228785,28.39394811,3.79354327,5.3285972,0.36014958,-0.45003185,reduced
192,24,True,True,False,0.60469067,0.52865797,0.77761859,0.06412677,0.00660647,0.17612046,0.96898864,26.2515583,3.57495594,5.12362766,0.32629687,0.16437954,1.16043472,-0.34652668,25.33495712,3.50071788,5.03338432,0.31959772,0.15862815,1.13999581,-0.29953917,29.8439423,4.0175957,5.46296095,0.40424312,-0.53022171,reduced
192,96,True,True,False,1.56686807,0.91384727,1.25174606,0.11325292,0.01877593,0.29100639,0.91575657,36.18193817,4.40803099,6.01514244,0.43409291,0.25785306,1.39840257,-0.95306299,29.34575653,3.90997195,5.41717243,0.38581181,0.20585735,1.25938618,-0.58451948,48.73881335,5.64106048,6.98131888,0.6404665,-1.5809641,reduced
192,192,True,True,False,2.13932419,1.02954865,1.46264291,0.12530294,0.02337242,0.35441938,0.8780049,39.44363022,4.73161554,6.28041649,0.48830929,0.3093465,1.52183509,-1.30035841,34.83278275,4.4517622,5.90193033,0.45949629,0.27108398,1.43012261,-1.04748836,41.52532906,5.11968682,6.44401498,0.56960615,-1.35792258,reduced
192,336,True,True,False,4.0036869,1.38646793,2.00092149,0.16876146,0.04289544,0.5352093,0.73193711,34.46811676,4.56578875,5.87095547,0.50819087,0.3124395,1.57037151,-1.46032385,28.74340057,4.10265255,5.36128712,0.44728929,0.25357461,1.43404484,-1.06779417,44.51755194,5.43548781,6.67214748,0.62737224,-1.84528342,reduced
192,720,True,True,False,6.18511295,1.79755199,2.48698878,0.2251538,0.07425433,0.73987907,0.46339588,,,,,,,,32.17974472,4.66358471,5.67271948,0.56451982,0.35786861,1.68763387,-1.97668562,44.24911214,5.63388302,6.65200061,0.69142389,-2.57190875,reduced
336,1,True,True,False,2.56088305,0.91107821,1.60027587,0.08941511,0.0171421,0.37675762,0.85805368,19.05145264,2.98392367,4.36479712,0.26451766,0.11481016,1.02761686,-0.05599654,22.18463326,3.23295999,4.71005678,0.28569752,0.13576247,1.10890234,-0.22966453,22.00626032,3.35860615,4.69108306,0.31335273,-0.16207234,reduced
336,12,True,True,False,0.95741546,0.71303159,0.97847611,0.09013376,0.01209697,0.2299735,0.94710053,20.88377953,3.18085098,4.56987762,0.28769809,0.12838693,1.07406878,-0.15361386,24.99818993,3.50592422,4.9998188,0.31913266,0.15682757,1.17511904,-0.38079653,31.80423194,4.1496498,5.63952409,0.39479363,-0.68598092,reduced
336,24,True,True,False,0.93736315,0.70527935,0.96817517,0.08742035,0.01179772,0.22717017,0.94841114,26.96513367,3.78220344,5.19279623,0.36018977,0.18020108,1.21842456,-0.48417458,23.71609116,3.43380594,4.86991692,0.31317252,0.15078448,1.14266491,-0.30551477,30.82675217,4.13344284,5.55218445,0.40427769,-0.64110479,reduced
336,96,True,True,False,1.02517712,0.7427426,1.0125103,0.09861016,0.01591171,0.2475456,0.93928855,35.29760361,4.50680971,5.9411788,0.45793033,0.26804638,1.45254087,-1.10008477,34.2840004,4.47234535,5.85525417,0.45894405,0.26686102,1.43153346,-1.04746153,40.52472599,5.03237646,6.36590339,0.53040947,-1.22700378,reduced
336,192,True,True,False,2.24604082,1.06232464,1.49867964,0.12881353,0.02602731,0.38448858,0.85668712,38.21478653,4.87247229,6.18181086,0.52464551,0.32592624,1.58595324,-1.49647226,36.77377319,4.78676462,6.06413841,0.51747423,0.31825316,1.55576396,-1.40711273,46.69081909,5.58933267,6.83306806,0.61557273,-1.74987568,reduced
336,336,True,True,False,3.82212734,1.40837276,1.95502615,0.1649902,0.04099279,0.51337075,0.74521062,40.53363037,5.10215664,6.3666029,0.55583584,0.35690099,1.67180777,-1.77560001,33.99364471,4.60469007,5.83040714,0.49095753,0.28923717,1.53100789,-1.34996441,47.08436829,5.68121936,6.86180503,0.63669754,-2.12912275,reduced
336,720,True,True,False,7.0055356,1.96504974,2.64679718,0.23244792,0.07626783,0.77893615,0.38181867,,,,,,,,38.05908585,5.18682861,6.16920471,0.60620511,0.40362996,1.81555891,-2.43823758,46.34875944,5.82978211,6.80799232,0.68915342,-2.89031367,reduced
504,1,True,True,False,2.52823639,0.99552089,1.59004283,0.091794,0.01577369,0.37304118,0.86084029,24.46679497,3.58796525,4.94639206,0.31840804,0.14680929,1.1604768,-0.34670643,30.58368301,4.0415678,5.5302515,0.35734323,0.18816777,1.2974565,-0.68339352,22.66166456,3.49471701,4.76042693,0.32205595,-0.24734809,reduced
504,12,True,True,False,1.51242614,0.81854016,1.22980738,0.08249299,0.01089766,0.29741454,0.91153601,21.9283905,3.35169816,4.68277597,0.30372399,0.13641179,1.13247466,-0.28245961,27.57251358,3.89650464,5.25095367,0.36846188,0.18271373,1.26988184,-0.61263718,31.1475936,4.16319861,5.58100292,0.38392538,-0.72067469,reduced
504,24,True,True,False,2.24415565,0.97195005,1.49805057,0.09534622,0.01563838,0.36184365,0.86913796,26.9077282,3.85002565,5.18726587,0.36322895,0.1779954,1.25294781,-0.56953548,30.29330254,4.18403339,5.50393534,0.40501314,0.20879196,1.32943702,-0.76734723,38.35998789,4.83616068,6.19354405,0.4751341,-1.12740928,reduced
504,96,True,True,False,3.24331427,1.26552594,1.80092037,0.13515092,0.02804232,0.43106863,0.81482925,43.48966217,5.25506449,6.59466934,0.53061652,0.32564634,1.57850134,-1.48917816,34.93550491,4.5478611,5.91062641,0.43518433,0.23877242,1.4147687,-1.00244213,44.09711059,5.37759215,6.64056553,0.5537729,-1.52479973,reduced
504,192,True,True,False,2.62389207,1.2220645,1.61984324,0.15189286,0.03583828,0.40205199,0.83980581,39.75945282,5.02863836,6.30550957,0.50809962,0.30140302,1.5650543,-1.44566757,40.39591599,5.07128143,6.35577822,0.51103199,0.30632547,1.57753122,-1.49147714,50.11018785,5.91654037,7.07885498,0.63359446,-2.08306845,reduced
504,336,True,True,False,3.07663727,1.28128183,1.75403452,0.15569074,0.03797387,0.48020554,0.77383615,,,,,,,,42.31882858,5.38935804,6.50529242,0.58437693,0.38160899,1.78096688,-2.19007096,50.46267146,6.01094068,7.10370829,0.65609155,-2.50291052,reduced
504,720,True,True,False,5.80230904,1.7907331,2.40879822,0.20472743,0.06093555,0.73892277,0.40330266,,,,,,,,,,,,,,,50.26999774,6.18951243,7.09013383,0.70637673,-3.44163681,reduced
672,1,True,True,False,4.09594822,1.38423574,2.02384496,0.1486972,0.03441884,0.48808211,0.76177583,,,,,,,,34.22179794,4.48666811,5.84993982,0.40751877,0.21802714,1.41080523,-0.99037168,24.78846052,3.77370225,4.97880111,0.34433769,-0.42973496,reduced
672,12,True,True,False,3.09908795,1.19735265,1.76042271,0.10900142,0.01955767,0.42436653,0.81990814,,,,,,,,30.89799881,4.2110343,5.55859661,0.37802067,0.19224036,1.33995247,-0.79547124,33.72084149,4.49956762,5.80696491,0.4162761,-0.95064606,reduced
672,24,True,True,False,2.61738157,1.12477553,1.61783242,0.11185818,0.01871933,0.38980606,0.8480273,,,,,,,,33.80277252,4.51547003,5.81401539,0.41704181,0.21795602,1.40084875,-0.96242352,34.07273285,4.55080805,5.83718535,0.42573923,-0.97736766,reduced
672,96,True,True,False,3.03043818,1.28603268,1.7408154,0.14240843,0.02983855,0.42967027,0.81589213,,,,,,,,35.23285294,4.63575459,5.93572664,0.43363503,0.23757716,1.46506369,-1.14791698,57.37251016,6.47972556,7.57446435,0.6778579,-2.42736835,reduced
672,192,True,True,False,3.69042301,1.51154327,1.92104733,0.19411708,0.06162379,0.49453995,0.75863652,,,,,,,,39.97999191,5.09043503,6.32297325,0.49593621,0.29664969,1.62773848,-1.65219917,54.47512179,6.30104248,7.38072637,0.65702079,-2.48561096,reduced
672,336,True,True,False,3.79896235,1.47310245,1.94909275,0.17648602,0.04806096,0.55801934,0.68774744,,,,,,,,40.32706833,5.31820965,6.35035992,0.55621082,0.35316488,1.81808889,-2.35726503,54.07485435,6.3528162,7.35356066,0.67411313,-2.92888812,reduced
672,720,True,True,False,4.46001482,1.68647742,2.11187482,0.21078281,0.06487675,0.683689,0.45331552,,,,,,,,,,,,,,,58.8678818,6.88540398,7.67254077,0.76246607,-4.59735391,reduced
720,1,True,True,False,4.73265696,1.56069517,2.17546701,0.15203544,0.03392202,0.53706241,0.71156401,,,,,,,,31.2593689,4.27134514,5.59100771,0.38903987,0.20095727,1.38026452,-0.90513001,25.06102179,3.81691936,5.00609846,0.34600971,-0.46024661,reduced
720,12,True,True,False,2.91765785,1.14238882,1.70811534,0.10829371,0.01796675,0.42088512,0.82286708,,,,,,,,29.0625267,4.06181622,5.39096737,0.36363944,0.18284968,1.32835174,-0.76432588,34.40071608,4.59269459,5.86521236,0.42434427,-1.01042337,reduced
720,24,True,True,False,3.00326538,1.15517771,1.73299313,0.11380202,0.02071479,0.4261896,0.81836175,,,,,,,,33.54212189,4.47263718,5.79155588,0.4099499,0.21838869,1.42429936,-1.02837349,36.31317048,4.75310024,6.02604103,0.44445021,-1.12882455,reduced
720,96,True,True,False,2.98396611,1.30967331,1.72741604,0.16049933,0.04467262,0.44260722,0.80477089,,,,,,,,34.76659012,4.64184904,5.89631987,0.43964666,0.24602763,1.51078486,-1.2789272,44.2283154,5.43632315,6.65043723,0.52930363,-1.66678442,reduced
720,192,True,True,False,4.26037264,1.55352056,2.06406713,0.17090403,0.04028711,0.55639815,0.6953534,,,,,,,,34.71422577,4.74460745,5.89187813,0.46424723,0.26467994,1.58823824,-1.5251914,51.19102535,6.04089553,7.15479038,0.61200871,-2.3115069,reduced
720,336,True,True,False,4.66333485,1.61745322,2.15947556,0.17158632,0.04110525,0.59791642,0.64666609,,,,,,,,,,,,,,,55.4961919,6.47547763,7.44957663,0.68120799,-3.09436454,reduced
720,720,True,True,False,7.73483181,2.25584531,2.78115654,0.296271,0.15943542,0.8833217,0.06275804,,,,,,,,,,,,,,,58.93668477,6.90915395,7.67702317,0.7537201,-4.75283013,reduced
6,1,True,True,True,0.01913401,0.08319879,0.13832572,0.01090977,0.00024288,0.03075951,0.99905385,18.19743347,2.6943295,4.26584482,0.22917177,0.10248802,0.94859648,0.10016476,20.54584312,2.91265297,4.53275204,0.25014246,0.11935225,1.00794864,-0.01596054,22.71725917,3.26342594,4.7662626,0.30418733,-0.1141709,reduced
6,12,True,True,True,0.10549676,0.19468942,0.32480264,0.02489206,0.00125744,0.07218006,0.99479237,20.42642212,2.93460965,4.51955986,0.25654468,0.11952293,1.00437009,-0.00875038,19.00483894,2.8118813,4.35945415,0.24512476,0.11020073,0.96879017,0.06146123,30.2251693,3.95064699,5.4977422,0.39707129,-0.4877434,reduced
6,24,True,True,True,0.18123204,0.25715956,0.42571357,0.03420582,0.00237287,0.09809434,0.99042016,22.59216118,3.10732555,4.75312138,0.28443977,0.14337474,1.0952301,-0.19908952,17.95680618,2.78199339,4.2375474,0.25878492,0.11343336,0.97642976,0.04682448,36.21624823,4.49454182,6.0179937,0.47761096,-0.78943637,reduced
6,96,True,True,True,0.73495156,0.55079406,0.85729313,0.06936243,0.00869325,0.19495451,0.96233777,33.21891022,4.0332756,5.76358461,0.39028361,0.22895645,1.31067979,-0.71532891,28.59786224,3.80185318,5.34769678,0.38087487,0.20296262,1.21610391,-0.47826732,40.52538905,4.88667086,6.36595547,0.54471183,-1.06461054,reduced
6,192,True,True,True,1.38827193,0.79717964,1.17824948,0.10055108,0.01624321,0.2782248,0.92512911,35.29442215,4.29451847,5.94091082,0.43601286,0.26651341,1.40285122,-0.95965267,44.08586121,4.85290241,6.63971853,0.50484091,0.34924728,1.56786358,-1.45769806,42.26388754,5.04681375,6.50106818,0.57399499,-1.29958871,reduced
6,336,True,True,True,2.89953899,1.1453011,1.70280325,0.14331633,0.03195109,0.44207352,0.81748503,33.91279602,4.33105755,5.82346964,0.47600344,0.29882073,1.51186085,-1.27016381,28.29171944,3.92422175,5.31899595,0.42900279,0.24703585,1.38089204,-0.89910387,42.58745289,5.21056669,6.52590629,0.62250737,-1.5977062,reduced
6,720,True,True,True,5.69147921,1.65908718,2.38568211,0.21561736,0.07025641,0.69037068,0.53783056,31.01401901,4.25503588,5.56902313,0.49824035,0.31137374,1.61156857,-1.68328232,28.48931885,4.11467171,5.33753872,0.4859153,0.29778999,1.54458141,-1.4642275,42.35727723,5.43351554,6.50824686,0.69699783,-2.26485984,reduced
12,1,True,True,True,0.02254483,0.09375,0.15014935,0.01247405,0.00029448,0.03336667,0.99888667,17.88098717,2.67180085,4.22859144,0.22609781,0.10055307,0.93969101,0.11698069,20.84818459,2.94794369,4.56598139,0.25284132,0.12186012,1.01466691,-0.02954881,22.30022835,3.24987702,4.72231176,0.30796756,-0.09507607,reduced
12,12,True,True,True,0.11140556,0.2039752,0.33377472,0.02616625,0.00129836,0.07410968,0.99451033,19.87560463,2.90981579,4.45820665,0.25518814,0.11645809,0.989878,0.02015693,18.80179977,2.79494381,4.33610439,0.242796,0.10844261,0.962767,0.07306782,24.92671737,3.45528276,4.99266636,0.33150226,-0.22830085,reduced
12,24,True,True,True,0.18917847,0.26342741,0.43494651,0.03499227,0.00240792,0.09990546,0.99005508,22.66283798,3.11857748,4.76055002,0.28547248,0.14309154,1.09347916,-0.19529356,18.30073929,2.80660605,4.27793646,0.25986162,0.11545803,0.98262477,0.03461275,27.07595306,3.71479464,5.20345588,0.37804118,-0.33925669,reduced
12,96,True,True,True,0.77013034,0.56779009,0.87757069,0.07125081,0.00906983,0.19916505,0.96065232,34.6368866,4.19790697,5.88531113,0.41714531,0.24491352,1.33567393,-0.78142082,26.31412125,3.60941005,5.12972927,0.35402051,0.1806839,1.16419411,-0.35541659,44.31974373,5.18576481,6.65730754,0.58955644,-1.26036707,reduced
12,192,True,True,True,1.41336071,0.80654359,1.1888485,0.10164522,0.01665749,0.27977574,0.92420711,37.50900269,4.44853878,6.12445927,0.45410669,0.28565425,1.44128978,-1.06596886,41.14213943,4.65417719,6.41421366,0.47767362,0.31728935,1.50947857,-1.27128643,42.65824409,5.06080066,6.5313279,0.57273794,-1.32381423,reduced
12,336,True,True,True,2.93321919,1.15711117,1.71266437,0.14470115,0.03241595,0.4428423,0.81670409,33.59992981,4.30833626,5.79654455,0.47135127,0.29269153,1.49880803,-1.22961861,29.89974976,4.09275246,5.46806622,0.4537687,0.26543561,1.41387379,-1.00035499,42.82127642,5.22296104,6.54379679,0.62249227,-1.61566158,reduced
12,720,True,True,True,5.82742596,1.68886626,2.41400623,0.21936493,0.07201974,0.69647211,0.52799885,32.06326294,4.36953163,5.66244316,0.51310492,0.3247956,1.63368821,-1.76255955,30.31987381,4.30010414,5.50634861,0.51214767,0.32001048,1.58865297,-1.62547049,42.14101613,5.4095626,6.49161121,0.69100811,-2.25298153,reduced
24,1,True,True,True,0.03945047,0.12415149,0.19862142,0.01636204,0.00048833,0.04406038,0.99805868,17.82883263,2.67233372,4.22242022,0.22526102,0.09923425,0.93666333,0.12266171,20.20404434,2.89637065,4.49489069,0.24686964,0.11617612,0.99710584,0.00578,18.79779439,2.96074845,4.33564233,0.28094712,0.07498008,reduced
24,12,True,True,True,0.09549971,0.19035302,0.30903026,0.02517413,0.00122002,0.07076771,0.99499743,18.34397316,2.76635575,4.28298664,0.2487555,0.11160628,0.98080087,0.03807279,17.16564369,2.63986588,4.14314413,0.23511218,0.10287315,0.94877708,0.09981638,25.97762788,3.5395071,5.09682527,0.34089242,-0.28276844,reduced
24,24,True,True,True,0.22625585,0.28384277,0.4756636,0.03655532,0.00262371,0.1087499,0.98819546,23.24927139,3.16113591,4.82174969,0.28703183,0.14527434,1.10238576,-0.21505692,17.75223351,2.72993636,4.21333981,0.24868843,0.1079122,0.96328634,0.07212663,27.10831158,3.72924151,5.20656428,0.38088407,-0.34365271,reduced
24,96,True,True,True,0.85156971,0.60351878,0.92280537,0.07426292,0.00960243,0.20870276,0.95673445,34.27338409,4.13810587,5.85434723,0.4030821,0.23721798,1.32402623,-0.75055899,30.8769455,3.9119966,5.55670261,0.38219526,0.21239403,1.25671065,-0.57904184,46.52951037,5.41526355,6.82125431,0.63295428,-1.37826624,reduced
24,192,True,True,True,1.50724339,0.84184968,1.22769845,0.10519023,0.01746671,0.28706619,0.91983653,37.64487457,4.47481441,6.13554192,0.45971546,0.28831956,1.43464124,-1.04358269,39.25819397,4.54401541,6.26563597,0.46127033,0.29436785,1.46506035,-1.14643327,39.74212746,4.87580831,6.30413574,0.55199104,-1.17018575,reduced
24,336,True,True,True,3.07839656,1.19216943,1.75453603,0.14762214,0.0333547,0.45009565,0.8101984,35.99553299,4.42190886,5.99962759,0.47873417,0.31142142,1.53910005,-1.32608729,31.04478264,3.9944942,5.5717845,0.41746405,0.25596327,1.4293443,-1.02864346,41.3917623,5.13101049,6.433643,0.61242426,-1.53558639,reduced
24,720,True,True,True,5.95870638,1.70645797,2.44104624,0.21901019,0.07189194,0.70006084,0.52580578,35.09273529,4.50448704,5.92391205,0.52131319,0.34472656,1.69890225,-1.9524104,28.9204216,4.2413168,5.3777709,0.50767308,0.3064484,1.54227602,-1.47474612,43.23743662,5.52114734,6.57551797,0.71002537,-2.34746603,reduced
48,1,True,True,True,0.11434223,0.20687746,0.33814529,0.02697178,0.00148667,0.0770632,0.99406126,15.99655533,2.50912285,3.99956942,0.21551061,0.09185911,0.91150057,0.16916681,18.47645569,2.7463429,4.29842472,0.2383959,0.10954592,0.97960967,0.04036505,20.22092579,3.06116697,4.49676837,0.28674473,0.00075798,reduced
48,12,True,True,True,0.16360444,0.24990557,0.40448046,0.03326724,0.00205823,0.09199537,0.99154289,18.82505608,2.8406899,4.33878517,0.25522444,0.11411492,0.98681694,0.02622715,18.03611755,2.76394129,4.24689484,0.24817513,0.10855725,0.96591735,0.06701398,28.89607347,3.80415091,5.37550681,0.37143161,-0.43288171,reduced
48,24,True,True,True,0.31332117,0.34375957,0.55975097,0.04265386,0.00345203,0.12705287,0.98387769,23.49168777,3.21644258,4.84682226,0.29162467,0.14584838,1.10013688,-0.21002441,19.29136658,2.91140079,4.39219379,0.26669988,0.11921614,0.9969449,0.00610647,29.08427034,3.89125266,5.39298344,0.3965474,-0.44772654,reduced
48,96,True,True,True,0.75757444,0.59098321,0.87038749,0.07675131,0.00982899,0.20549367,0.95832297,31.31731796,3.95606327,5.59618759,0.39620182,0.22946291,1.32122898,-0.73830385,26.38397598,3.6271677,5.13653326,0.36478952,0.19262628,1.21270704,-0.46844239,37.60669966,4.68752604,6.13243016,0.51706436,-0.93093043,reduced
48,192,True,True,True,1.60098135,0.86867696,1.26529896,0.1100854,0.01876225,0.31260091,0.90618699,34.46353912,4.29817104,5.87056541,0.45446777,0.28265187,1.45036399,-1.08377377,32.3972702,4.15748167,5.6918602,0.4402554,0.26593062,1.40621364,-0.97740729,39.5239051,4.87526715,6.28680404,0.55110252,-1.16902899,reduced
48,336,True,True,True,3.31592178,1.25849056,1.82096732,0.15516831,0.03590836,0.46008971,0.8009117,38.76786041,4.61620951,6.22638416,0.49201795,0.32637697,1.57317245,-1.43738275,36.87952042,4.57134056,6.07285118,0.49556696,0.31922054,1.53438032,-1.3528622,43.04915138,5.27952461,6.56118521,0.6310838,-1.65258717,reduced
48,720,True,True,True,6.2268734,1.75338566,2.49537039,0.22160096,0.07282067,0.70712388,0.51737137,32.99542236,4.435853,5.74416399,0.51089114,0.32106969,1.62774861,-1.74842065,28.7221508,4.18623114,5.3593049,0.48792502,0.28913161,1.51868939,-1.39581189,42.91237467,5.51253481,6.55075375,0.70498371,-2.34195164,reduced
72,1,True,True,True,0.12461322,0.22772133,0.35300598,0.02928188,0.00147386,0.07981548,0.99362949,16.60777092,2.59400344,4.0752635,0.22211581,0.0951271,0.92142671,0.15097292,21.2189827,3.00868535,4.60640669,0.26292732,0.12737368,1.04151952,-0.08476284,20.1400304,3.09760624,4.48776452,0.29492606,0.00029018,reduced
