model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Autoformer,96,336,FALSE,FALSE,FALSE,0.1032085,0.77173339,0.25630721,0.81172538,0.32126078,0.87848358,0.10996325,0.3712093,0.29981448,-3.7218831,0.01926785,0.79280818
Autoformer,96,720,FALSE,FALSE,FALSE,0.18703562,0.78819093,0.34249792,0.82719859,0.43247616,0.88780117,0.14918464,0.37858011,-0.86735602,-4.90231882,0.03698887,1.17861998
Autoformer,120,1,FALSE,FALSE,FALSE,0.00962279,0.16402679,0.07174505,0.35800727,0.09809581,0.4050022,0.03052455,0.16042564,0.95153461,0.1737797,0.00179852,0.22014856
Autoformer,120,12,FALSE,FALSE,FALSE,0.01415162,0.02425327,0.08658351,0.13031294,0.1189606,0.1557346,0.03667264,0.0594855,0.92803339,0.87683726,0.00257808,0.26808739
Autoformer,120,24,FALSE,FALSE,FALSE,0.01890316,0.4381433,0.10203534,0.60200577,0.13748875,0.66192394,0.04325245,0.2748855,0.90263616,-1.24663998,0.00346964,0.31138223
Autoformer,120,96,FALSE,FALSE,FALSE,0.04599698,0.64724483,0.16164196,0.73896376,0.21446906,0.80451528,0.06930292,0.33812395,0.74699654,-2.49636155,0.0087362,0.49782595
Autoformer,120,192,FALSE,FALSE,FALSE,0.06625294,0.71486429,0.19965482,0.77804694,0.25739646,0.84549647,0.08559708,0.35612121,0.60121469,-3.13250436,0.01249185,0.61763048
Autoformer,120,336,FALSE,FALSE,FALSE,0.10428865,0.81790846,0.25918815,0.83934004,0.32293752,0.90438291,0.11159113,0.38376555,0.26347439,-4.20195802,0.01967397,0.81348252
Autoformer,120,720,FALSE,FALSE,FALSE,0.19320413,0.34324384,0.34764659,0.50705778,0.43954992,0.58587016,0.15133955,0.23560672,-0.97814651,-1.66040353,0.03799448,1.22120392
Autoformer,144,1,FALSE,FALSE,FALSE,0.01142803,0.16809693,0.08125576,0.36425806,0.10690198,0.40999626,0.03452633,0.16429163,0.94011552,0.11915249,0.00213676,0.24471304
Autoformer,144,12,FALSE,FALSE,FALSE,0.02116571,0.00754933,0.10371543,0.06544822,0.1454844,0.08688688,0.04453366,0.02753638,0.88777962,0.96006457,0.00410253,0.33458927
Autoformer,144,24,FALSE,FALSE,FALSE,0.01411693,0.44835895,0.08909138,0.60954854,0.11881467,0.66959611,0.03824772,0.27897443,0.92445858,-1.39281339,0.00264538,0.27445948
Autoformer,144,96,FALSE,FALSE,FALSE,0.03670348,0.67000567,0.14502656,0.75298008,0.19158152,0.81853874,0.06265701,0.34489985,0.79083591,-2.7538419,0.00712206,0.45316032
Autoformer,144,192,FALSE,FALSE,FALSE,0.07646397,0.74405047,0.21730772,0.79565024,0.27652118,0.8625836,0.0940579,0.36438602,0.52162519,-3.4652783,0.01489126,0.67661762
Autoformer,144,336,FALSE,FALSE,FALSE,0.11061013,0.76272655,0.26884454,0.810145,0.33258101,0.87334217,0.11654206,0.37090644,0.18538933,-4.0486796,0.02130982,0.85562319
Autoformer,144,720,FALSE,FALSE,FALSE,0.19553086,1.11357318,0.35176516,0.99504875,0.44218871,1.05525977,0.1536864,0.45485641,-1.0371244,-7.92708875,0.03884568,1.25189555
Autoformer,168,1,FALSE,FALSE,FALSE,0.01369728,0.17798959,0.08316601,0.3764682,0.1170354,0.42188813,0.03601219,0.17070985,0.92567052,0.03354776,0.00273106,0.27263436
Autoformer,168,12,FALSE,FALSE,FALSE,0.01798969,0.01021086,0.10069314,0.08127212,0.13412564,0.10104879,0.04278347,0.03552979,0.90172956,0.94425626,0.00325205,0.3133308
Autoformer,168,24,FALSE,FALSE,FALSE,0.02077608,0.45402713,0.10961105,0.6139632,0.14413911,0.67381535,0.04726017,0.28140064,0.88554229,-1.4960704,0.00395109,0.33795893
Autoformer,168,96,FALSE,FALSE,FALSE,0.04133889,0.68176205,0.15906438,0.76046587,0.20331968,0.82568884,0.06810378,0.34864001,0.75546652,-2.96175577,0.00776322,0.49000221
Autoformer,168,192,FALSE,FALSE,FALSE,0.06477356,0.78928675,0.20163555,0.82111854,0.2545065,0.88841812,0.08700529,0.37628154,0.57886006,-3.920361,0.01241697,0.63511574
Autoformer,168,336,FALSE,FALSE,FALSE,0.11640651,0.82629476,0.27698597,0.84805107,0.34118399,0.90900757,0.11981589,0.3880013,0.09794545,-4.69983443,0.0221612,0.89269036
Autoformer,168,720,FALSE,FALSE,FALSE,0.19362767,0.39224391,0.34923813,0.54838896,0.44003144,0.62629379,0.1532273,0.25559472,-1.02539612,-2.24928211,0.03910427,1.25844526
Autoformer,192,1,FALSE,FALSE,FALSE,0.0068196,0.19239208,0.06298561,0.39297918,0.08258086,0.43862521,0.02692585,0.1789271,0.96188318,-0.07533837,0.00125988,0.1952353
Autoformer,192,12,FALSE,FALSE,FALSE,0.0174683,0.02204759,0.10263111,0.1234672,0.13216771,0.14848432,0.04400183,0.05664358,0.90145247,0.87571363,0.00333185,0.31372637
Autoformer,192,24,FALSE,FALSE,FALSE,0.01999268,0.43718904,0.10771031,0.60063319,0.14139546,0.66120272,0.04655531,0.27577488,0.88589222,-1.48748666,0.00390383,0.33726844
Autoformer,192,96,FALSE,FALSE,FALSE,0.05673634,0.69605102,0.18490113,0.76966667,0.2381939,0.83429672,0.08049098,0.35317187,0.65084884,-3.2011784,0.01130577,0.58518577
Autoformer,192,192,FALSE,FALSE,FALSE,0.07217583,0.76661261,0.21222872,0.81110218,0.2686556,0.87556417,0.09187198,0.37189983,0.51021678,-3.96604148,0.01392181,0.68376207
Autoformer,192,336,FALSE,FALSE,FALSE,0.13675426,0.77542478,0.30270869,0.82114074,0.36980301,0.88058207,0.13165854,0.37617216,-0.08855346,-4.58797007,0.02642518,0.99032444
Autoformer,192,720,FALSE,FALSE,FALSE,0.19560735,0.4618486,0.35360521,0.60363904,0.4422752,0.67959444,0.1556208,0.28112891,-1.07777962,-2.95233955,0.03979386,1.28842342
Autoformer,336,1,FALSE,FALSE,FALSE,0.0209225,0.1654295,0.11317081,0.35959277,0.14464612,0.40673025,0.04934229,0.16662289,0.85083857,-0.17868986,0.00415178,0.38621423
Autoformer,336,12,FALSE,FALSE,FALSE,0.04772786,0.00660671,0.17465216,0.06203812,0.21846706,0.08128167,0.07627578,0.02742824,0.65653733,0.95241399,0.00938527,0.58640218
Autoformer,336,24,FALSE,FALSE,FALSE,0.03280091,0.4596226,0.13648769,0.61793973,0.18111022,0.67795472,0.05938611,0.28631817,0.76129506,-2.33592996,0.00640167,0.4879494
Autoformer,336,96,FALSE,FALSE,FALSE,0.05211699,0.63697099,0.17899258,0.7402593,0.22829145,0.79810462,0.07805938,0.34134015,0.59884581,-3.84739624,0.01019598,0.62941313
Autoformer,336,192,FALSE,FALSE,FALSE,0.08930299,0.84831467,0.24521071,0.86648466,0.29883605,0.92104,0.10690651,0.39784694,0.20933847,-6.10379946,0.01725158,0.86383742
Autoformer,336,336,FALSE,FALSE,FALSE,0.10341586,0.79667032,0.26200366,0.84387432,0.32158336,0.8925639,0.11453357,0.38738457,-0.04916989,-6.37711648,0.02015029,0.97853756
Autoformer,336,720,FALSE,FALSE,FALSE,0.18528412,0.99139495,0.34706193,0.94448763,0.43044642,0.99568818,0.15341671,0.43535593,-1.20081189,-9.15605564,0.03779286,1.37759554
Autoformer,504,1,FALSE,FALSE,FALSE,0.02354526,0.00138747,0.12263712,0.02823181,0.15344463,0.03724876,0.05372106,0.01247734,0.76146124,0.98598535,0.0045318,0.48840424
Autoformer,504,12,FALSE,FALSE,FALSE,0.04198879,0.03265818,0.16304876,0.14981897,0.20491165,0.18071573,0.07218875,0.07144356,0.567223,0.66481375,0.00845025,0.65743726
Autoformer,504,24,FALSE,FALSE,FALSE,0.08898897,0.48327413,0.23206708,0.63731573,0.29831019,0.69517921,0.10087353,0.29768869,0.06464667,-4.04268979,0.01687124,0.96499217
Autoformer,504,96,FALSE,FALSE,FALSE,0.14739102,0.66039605,0.31822515,0.76200596,0.38391539,0.81264756,0.14125238,0.35323572,-0.60333593,-6.13834404,0.02969977,1.26159227
Autoformer,504,192,FALSE,FALSE,FALSE,0.09706505,0.8408512,0.25529107,0.87081415,0.31155264,0.91697939,0.11292364,0.40197091,-0.09544989,-8.3799814,0.01953255,1.03869784
Autoformer,504,336,FALSE,FALSE,FALSE,0.15377466,0.72884835,0.32528183,0.80562941,0.39214113,0.85372616,0.14582041,0.3732293,-0.81923993,-7.39154204,0.03227352,1.32878852
Autoformer,504,720,FALSE,FALSE,FALSE,0.16951664,1.26230485,0.33569947,1.08789415,0.41172397,1.12352341,0.15098767,0.50240877,-1.34474222,-14.5136906,0.03607404,1.44024706
Autoformer,672,1,FALSE,FALSE,FALSE,0.04415155,0.20609197,0.17633341,0.40961405,0.2101227,0.45397353,0.07957295,0.19377409,0.47912609,-1.43135145,0.00934384,0.72171593
Autoformer,672,12,FALSE,FALSE,FALSE,0.03904076,0.02242222,0.16083853,0.12520413,0.19758736,0.14974052,0.07125014,0.05983212,0.53731789,0.73486621,0.00770907,0.68013072
Autoformer,672,24,FALSE,FALSE,FALSE,0.03145731,0.51198808,0.14575541,0.66505909,0.1773621,0.71553342,0.06461362,0.3115181,0.62614464,-5.06905236,0.00633746,0.61135632
Autoformer,672,96,FALSE,FALSE,FALSE,0.07382197,0.74374393,0.21941987,0.81880233,0.27170199,0.86240589,0.09921188,0.38064956,0.10603501,-7.99602207,0.01604551,0.94494945
Autoformer,672,192,FALSE,FALSE,FALSE,0.0897849,0.88055931,0.24765217,0.8972857,0.29964128,0.93838122,0.11217304,0.416264,-0.11642872,-9.86225867,0.01950283,1.05238068
Autoformer,672,336,FALSE,FALSE,FALSE,0.23170686,0.82466357,0.3935329,0.86624363,0.48135939,0.90810989,0.1813644,0.40288435,-1.95072193,-9.35110958,0.05247862,1.6994406
Autoformer,672,720,FALSE,FALSE,FALSE,0.25478923,0.24452185,0.39624226,0.42415128,0.50476652,0.49449151,0.18116741,0.20271878,-3.28582613,-2.41268629,0.05596475,1.87755096
Autoformer,720,1,FALSE,FALSE,FALSE,0.03473965,0.00231349,0.15087238,0.03879273,0.18638575,0.04809874,0.06650433,0.01803612,0.58060124,0.97211154,0.00662177,0.64761001
Autoformer,720,12,FALSE,FALSE,FALSE,0.04480318,0.00575089,0.17221449,0.05824097,0.21166761,0.07583461,0.07763021,0.02678387,0.4576786,0.93041619,0.00970394,0.73658454
Autoformer,720,24,FALSE,FALSE,FALSE,0.04663246,0.52678437,0.182147,0.67770494,0.21594551,0.72579913,0.08050592,0.31758726,0.43274091,-5.40415348,0.00908712,0.753097
Autoformer,720,96,FALSE,FALSE,FALSE,0.09518757,0.77644947,0.24854842,0.83885029,0.30852485,0.8811637,0.11336417,0.39043347,-0.18474615,-8.6268003,0.0204941,1.08563173
Autoformer,720,192,FALSE,FALSE,FALSE,0.08034309,0.90739084,0.23440576,0.91343496,0.28344858,0.95257065,0.10692943,0.42422912,-0.01955245,-10.43843476,0.01775104,1.00466788
Autoformer,720,336,FALSE,FALSE,FALSE,0.14768863,0.87943215,0.30880335,0.89809003,0.38430279,0.93778044,0.14117302,0.41794685,-0.96776936,-10.35565468,0.03281149,1.38085663
Autoformer,720,720,FALSE,FALSE,FALSE,0.15745702,0.38621078,0.31472281,0.54745964,0.39680853,0.62145859,0.14429425,0.26083239,-1.72019211,-4.58310899,0.03506103,1.50857484
Autoformer,6,1,FALSE,FALSE,TRUE,0.00081014,0.00821274,0.01972208,0.07146617,0.02846298,0.09062414,0.00821097,0.0295617,0.99680712,0.96756802,0.00014298,0.05650556
Autoformer,6,12,FALSE,FALSE,TRUE,0.00413905,0.01330631,0.04223951,0.0866018,0.06433549,0.11535299,0.01758425,0.03528769,0.98345909,0.94691665,0.00072984,0.12840541
Autoformer,6,24,FALSE,FALSE,TRUE,0.00889998,0.10846459,0.06352283,0.29058859,0.09433972,0.32933962,0.02662576,0.12815917,0.963891,0.56254196,0.00157979,0.1893664
Autoformer,6,96,FALSE,FALSE,TRUE,0.02968936,0.54684619,0.12339058,0.68088987,0.172306,0.7394905,0.05173705,0.30772866,0.86645333,-1.37825517,0.00540197,0.3585481
Autoformer,6,192,FALSE,FALSE,TRUE,0.05528366,0.73836884,0.17536588,0.79063663,0.23512478,0.85928391,0.07424112,0.35940881,0.72043367,-2.49856825,0.01037846,0.5103665
Autoformer,6,336,FALSE,FALSE,TRUE,0.11076983,0.60877303,0.26184613,0.71765504,0.33282101,0.78023909,0.11198981,0.32574397,0.34873729,-2.18853436,0.020949,0.76018792
Autoformer,6,720,FALSE,FALSE,TRUE,0.17539799,0.79803805,0.32798135,0.83524094,0.41880542,0.89332975,0.14069024,0.37910322,-0.59591177,-4.17764338,0.03287861,1.06299794
Autoformer,12,1,FALSE,FALSE,TRUE,0.00094451,0.13051149,0.02253847,0.3099002,0.03073295,0.36126374,0.00937509,0.13297003,0.99623352,0.478729,0.00016498,0.06137168
Autoformer,12,12,FALSE,FALSE,TRUE,0.00422715,0.02475459,0.04308646,0.12993193,0.06501655,0.15733591,0.01795439,0.05685505,0.98291872,0.90014475,0.00074609,0.13050406
Autoformer,12,24,FALSE,FALSE,TRUE,0.00839751,0.52218193,0.06081393,0.66219442,0.09163795,0.72262156,0.02541552,0.29831083,0.96553478,-1.13014352,0.00147461,0.18501452
Autoformer,12,96,FALSE,FALSE,TRUE,0.02949465,0.70754391,0.12347507,0.77316769,0.17174006,0.84115629,0.05183031,0.35087037,0.86553869,-2.11824596,0.00536839,0.35983619
Autoformer,12,192,FALSE,FALSE,TRUE,0.05378187,0.84005547,0.17330091,0.84182564,0.2319092,0.9165454,0.07336871,0.38323533,0.72519067,-3.02597828,0.01006246,0.50640064
Autoformer,12,336,FALSE,FALSE,TRUE,0.09144727,0.59496045,0.23531991,0.70571524,0.3024025,0.77133679,0.10051979,0.31845915,0.45342611,-2.15056404,0.01717677,0.69471228
Autoformer,12,720,FALSE,FALSE,TRUE,0.19828442,1.05419558,0.3475866,0.96276798,0.44529137,1.02674027,0.15028514,0.43843761,-0.82364719,-5.90882885,0.03819871,1.13651133
Autoformer,24,1,FALSE,FALSE,TRUE,0.01410897,0.18696228,0.03883148,0.3787292,0.11878118,0.43239135,0.01569413,0.16568193,0.94242546,0.23621198,0.00206621,0.23994695
Autoformer,24,12,FALSE,FALSE,TRUE,0.00512329,0.03149734,0.04925565,0.14663358,0.07157718,0.17747491,0.0205646,0.06635226,0.9788116,0.86997769,0.00090931,0.14537175
Autoformer,24,24,FALSE,FALSE,TRUE,0.00881976,0.53074296,0.06333261,0.66763104,0.09391357,0.72852108,0.02646646,0.30153866,0.96293558,-1.2169827,0.00154682,0.19190322
Autoformer,24,96,FALSE,FALSE,TRUE,0.03104413,0.6555349,0.12813009,0.74373896,0.17619343,0.8096511,0.053782,0.33782471,0.85487812,-1.96652888,0.00564689,0.37426099
Autoformer,24,192,FALSE,FALSE,TRUE,0.05468689,0.79426294,0.17601599,0.81863647,0.23385227,0.89121431,0.07456617,0.37292537,0.71496713,-2.89382124,0.01019533,0.51672482
Autoformer,24,336,FALSE,FALSE,TRUE,0.09050241,0.79271238,0.23521292,0.82046635,0.30083618,0.89034397,0.10015939,0.37410929,0.4483318,-3.29016949,0.01668393,0.69907212
Autoformer,24,720,FALSE,FALSE,TRUE,0.19804497,1.02724364,0.34772539,0.95063233,0.44502243,1.01353028,0.14950261,0.433397,-0.84699094,-5.86844729,0.03731957,1.14840972
Autoformer,48,1,FALSE,FALSE,TRUE,0.00430223,0.18413771,0.04917498,0.3790108,0.0655914,0.42911271,0.02060127,0.16730661,0.98155054,0.20987395,0.00076057,0.13582879
Autoformer,48,12,FALSE,FALSE,TRUE,0.00629302,0.00956998,0.0584525,0.07130326,0.07932854,0.09782626,0.02449332,0.02889363,0.97259272,0.95841928,0.0011234,0.16530888
Autoformer,48,24,FALSE,FALSE,TRUE,0.01008389,0.3929334,0.07241369,0.57353869,0.10041855,0.626844,0.03034795,0.25949348,0.9553098,-0.7303256,0.00178802,0.21068165
Autoformer,48,96,FALSE,FALSE,TRUE,0.03242866,0.61886154,0.13326062,0.72161694,0.18007958,0.78667753,0.05620619,0.32856813,0.84119276,-1.94936142,0.00593003,0.39281732
Autoformer,48,192,FALSE,FALSE,TRUE,0.0595663,0.74399344,0.18589652,0.79285466,0.24406208,0.86255055,0.079037,0.36162912,0.67692286,-2.81522522,0.01118655,0.55202341
Autoformer,48,336,FALSE,FALSE,TRUE,0.09816112,0.78214833,0.24747168,0.81753233,0.31330675,0.8843915,0.10608072,0.37279829,0.3790667,-3.41761814,0.01848584,0.74456137
Autoformer,48,720,FALSE,FALSE,TRUE,0.1902182,1.14633696,0.34320632,1.01093743,0.43614012,1.07067126,0.14875312,0.46018062,-0.82628299,-6.97304206,0.03685484,1.15013158
Autoformer,72,1,FALSE,FALSE,TRUE,0.00335604,0.1910074,0.04279557,0.38929649,0.05793132,0.43704394,0.0178838,0.17340988,0.98478152,0.13319368,0.00058336,0.1233632
Autoformer,72,12,FALSE,FALSE,TRUE,0.00962056,0.00783921,0.07198831,0.06665373,0.09808446,0.08853929,0.03013494,0.02796367,0.9555685,0.96387869,0.00168765,0.21050194
Autoformer,72,24,FALSE,FALSE,TRUE,0.01594259,0.45748052,0.09486105,0.61706175,0.12626396,0.67637306,0.04009506,0.28035841,0.92511002,-1.14182649,0.00288737,0.27319881
Autoformer,72,96,FALSE,FALSE,TRUE,0.03247695,0.67961479,0.13356753,0.75693319,0.18021363,0.82438753,0.05648621,0.34549568,0.83380932,-2.40066438,0.00595719,0.4030081
Autoformer,72,192,FALSE,FALSE,TRUE,0.06485319,0.76056086,0.19714929,0.8023808,0.2546629,0.87210141,0.08454934,0.36637843,0.63493537,-3.07263299,0.01248768,0.58898622
Autoformer,72,336,FALSE,FALSE,TRUE,0.09856413,0.69503172,0.25084633,0.7679693,0.31394926,0.83368562,0.10759892,0.3505437,0.35715616,-3.0897492,0.01854355,0.75879365
Autoformer,72,720,FALSE,FALSE,TRUE,0.18762188,1.14077406,0.34284088,1.00871574,0.43315342,1.06807025,0.14873274,0.45961675,-0.79324748,-7.24144478,0.03650909,1.15695465
Autoformer,96,1,FALSE,FALSE,TRUE,0.00539621,0.20125283,0.05386331,0.4031057,0.0734589,0.44861211,0.02267597,0.18117948,0.97390228,0.02667938,0.0009725,0.16154791
Autoformer,96,12,FALSE,FALSE,TRUE,0.00939154,0.01904821,0.07146867,0.11495414,0.09690996,0.13801525,0.02993532,0.05176993,0.954111,0.90697179,0.00167012,0.21408235
Autoformer,96,24,FALSE,FALSE,TRUE,0.01457259,0.45328253,0.08858135,0.61332351,0.12071699,0.6732626,0.03730927,0.27950292,0.92789575,-1.23562587,0.00264053,0.26805127
Autoformer,96,96,FALSE,FALSE,TRUE,0.03916655,0.64075285,0.15122361,0.7344479,0.19790542,0.8004704,0.06472416,0.33565198,0.79259263,-2.33922846,0.00747886,0.45178616
Autoformer,96,192,FALSE,FALSE,TRUE,0.06565537,0.68390611,0.19923763,0.76020619,0.25623304,0.82698616,0.08559427,0.34759778,0.61776728,-2.80942644,0.01254185,0.60472566
Autoformer,96,336,FALSE,FALSE,TRUE,0.10320527,0.77173339,0.25630367,0.81172538,0.32125577,0.87848358,0.10996247,0.3712093,0.29983324,-3.7218831,0.01926766,0.79279578
Autoformer,96,720,FALSE,FALSE,TRUE,0.18703553,0.78819093,0.34249765,0.82719859,0.43247604,0.88780117,0.14918453,0.37858011,-0.86735532,-4.90231882,0.03698885,1.17861962
Autoformer,120,1,FALSE,FALSE,TRUE,0.00962278,0.16402679,0.07174466,0.35800727,0.09809574,0.4050022,0.03052443,0.16042564,0.95153467,0.1737797,0.00179852,0.22014841
Autoformer,120,12,FALSE,FALSE,TRUE,0.01415678,0.02425327,0.0865892,0.13031294,0.11898225,0.1557346,0.03667581,0.0594855,0.92800714,0.87683726,0.0025796,0.26813617
Autoformer,120,24,FALSE,FALSE,TRUE,0.01890318,0.4381433,0.10203537,0.60200577,0.13748883,0.66192394,0.04325247,0.2748855,0.90263605,-1.24663998,0.00346964,0.31138238
Autoformer,120,96,FALSE,FALSE,TRUE,0.0464999,0.64724483,0.16255073,0.73896376,0.21563837,0.80451528,0.06970862,0.33812395,0.74422758,-2.49636155,0.00883788,0.50054014
Autoformer,120,192,FALSE,FALSE,TRUE,0.06624825,0.71486429,0.19965281,0.77804694,0.25738737,0.84549647,0.08559397,0.35612121,0.60123581,-3.13250436,0.01249014,0.61760867
Autoformer,120,336,FALSE,FALSE,TRUE,0.10429008,0.81790846,0.25919029,0.83934004,0.32293975,0.90438291,0.11159165,0.38376555,0.26346665,-4.20195802,0.01967406,0.81348813
Autoformer,120,720,FALSE,FALSE,TRUE,0.19320494,0.34324384,0.34764799,0.50705778,0.43955085,0.58587016,0.15134007,0.23560672,-0.97815352,-1.66040353,0.0379946,1.22120655
Autoformer,144,1,FALSE,FALSE,TRUE,0.01142807,0.16809693,0.08125588,0.36425806,0.10690213,0.40999626,0.03452637,0.16429163,0.94011535,0.11915249,0.00213677,0.24471338
Autoformer,144,12,FALSE,FALSE,TRUE,0.02116572,0.00754933,0.10371545,0.06544822,0.14548442,0.08688688,0.04453367,0.02753638,0.88777959,0.96006457,0.00410253,0.3345893
Autoformer,144,24,FALSE,FALSE,TRUE,0.01411693,0.44835895,0.08909138,0.60954854,0.11881468,0.66959611,0.03824772,0.27897443,0.92445857,-1.39281339,0.00264538,0.27445951
Autoformer,144,96,FALSE,FALSE,TRUE,0.03677783,0.67000567,0.14515503,0.75298008,0.19177547,0.81853874,0.06270715,0.34489985,0.79043227,-2.7538419,0.00713379,0.45361909
Autoformer,144,192,FALSE,FALSE,TRUE,0.07647755,0.74405047,0.21731541,0.79565024,0.27654573,0.8625836,0.09406012,0.36438602,0.52154274,-3.4652783,0.01489284,0.6766777
Autoformer,144,336,FALSE,FALSE,TRUE,0.11060747,0.76272655,0.26884127,0.810145,0.33257702,0.87334217,0.11654118,0.37090644,0.18540639,-4.0486796,0.02130951,0.85561281
Autoformer,144,720,FALSE,FALSE,TRUE,0.19552033,1.11357318,0.35175207,0.99504875,0.44217682,1.05525977,0.15368104,0.45485641,-1.03701601,-7.92708875,0.03884418,1.25186181
Autoformer,168,1,FALSE,FALSE,TRUE,0.01369612,0.17798959,0.08315826,0.3764682,0.11703042,0.42188813,0.03600975,0.17070985,0.92567684,0.03354776,0.00273095,0.27262273
Autoformer,168,12,FALSE,FALSE,TRUE,0.01798911,0.01021086,0.10068797,0.08127212,0.13412349,0.10104879,0.04278166,0.03552979,0.9017327,0.94425626,0.00325198,0.31332579
Autoformer,168,24,FALSE,FALSE,TRUE,0.02077609,0.45402713,0.10961106,0.6139632,0.14413914,0.67381535,0.04726018,0.28140064,0.88554224,-1.4960704,0.00395109,0.33795902
Autoformer,168,96,FALSE,FALSE,TRUE,0.04133891,0.68176205,0.15906443,0.76046587,0.20331973,0.82568884,0.06810379,0.34864001,0.7554664,-2.96175577,0.00776323,0.49000233
Autoformer,168,192,FALSE,FALSE,TRUE,0.06477351,0.78928675,0.20163451,0.82111854,0.25450641,0.88841812,0.08700472,0.37628154,0.57886031,-3.920361,0.01241691,0.6351155
Autoformer,168,336,FALSE,FALSE,TRUE,0.1164064,0.82629476,0.27698541,0.84805107,0.34118384,0.90900757,0.1198156,0.3880013,0.09794618,-4.69983443,0.02216116,0.89268994
Autoformer,168,720,FALSE,FALSE,TRUE,0.19362919,0.39224391,0.3492313,0.54838896,0.44003317,0.62629379,0.15322509,0.25559472,-1.02541164,-2.24928211,0.03910457,1.25845015
Autoformer,192,1,FALSE,FALSE,TRUE,0.0068196,0.19239208,0.0629856,0.39297918,0.08258084,0.43862521,0.02692585,0.1789271,0.96188319,-0.07533837,0.00125988,0.19523527
Autoformer,192,12,FALSE,FALSE,TRUE,0.0174683,0.02204759,0.10263112,0.1234672,0.13216768,0.14848432,0.04400183,0.05664358,0.90145251,0.87571363,0.00333185,0.31372631
Autoformer,192,24,FALSE,FALSE,TRUE,0.01999394,0.43718904,0.10767803,0.60063319,0.14139992,0.66120272,0.04654121,0.27577488,0.88588366,-1.48748666,0.00390739,0.33727905
Autoformer,192,96,FALSE,FALSE,TRUE,0.0567362,0.69605102,0.18490179,0.76966667,0.23819362,0.83429672,0.08049162,0.35317187,0.65084974,-3.2011784,0.01130595,0.58518511
Autoformer,192,192,FALSE,FALSE,TRUE,0.07217139,0.76661261,0.21221644,0.81110218,0.26864734,0.87556417,0.09186687,0.37189983,0.51024648,-3.96604148,0.01392097,0.68374103
Autoformer,192,336,FALSE,FALSE,TRUE,0.13661586,0.77542478,0.30261582,0.82114074,0.36961582,0.88058207,0.13158602,0.37617216,-0.08638108,-4.58797007,0.02638362,0.98982322
Autoformer,192,720,FALSE,FALSE,TRUE,0.19294983,0.4618486,0.35095271,0.60363904,0.43926054,0.67959444,0.15436037,0.28112891,-1.05166729,-2.95233955,0.03919103,1.27964115
Autoformer,336,1,FALSE,FALSE,TRUE,0.02092286,0.1654295,0.11319395,0.35959277,0.14464737,0.40673025,0.04935356,0.16662289,0.85083598,-0.17868986,0.00415187,0.38621753
Autoformer,336,12,FALSE,FALSE,TRUE,0.04772806,0.00660671,0.17465538,0.06203812,0.21846753,0.08128167,0.07627665,0.02742824,0.6565358,0.95241399,0.00938517,0.58640349
Autoformer,336,24,FALSE,FALSE,TRUE,0.03280199,0.4596226,0.13649082,0.61793973,0.18111318,0.67795472,0.05938686,0.28631817,0.76128723,-2.33592996,0.00640172,0.48795742
Autoformer,336,96,FALSE,FALSE,TRUE,0.05680114,0.63697099,0.18957251,0.7402593,0.23832989,0.79810462,0.08278801,0.34134015,0.56426593,-3.84739624,0.01118659,0.65708971
Autoformer,336,192,FALSE,FALSE,TRUE,0.08930488,0.84831467,0.24520941,0.86648466,0.29883921,0.92104,0.10690566,0.39784694,0.20932863,-6.10379946,0.01725182,0.8638466
Autoformer,336,336,FALSE,FALSE,TRUE,0.09959667,0.79667032,0.25771129,0.84387432,0.3155894,0.8925639,0.11192784,0.38738457,-0.00818253,-6.37711648,0.01894912,0.96029866
Autoformer,336,720,FALSE,FALSE,TRUE,0.18526837,0.99139495,0.34704906,0.94448763,0.43042812,0.99568818,0.15341237,0.43535593,-1.2006109,-9.15605564,0.0377916,1.37753701
Autoformer,504,1,FALSE,FALSE,TRUE,0.02571947,0.00138747,0.12971181,0.02823181,0.1603729,0.03724876,0.05693304,0.01247734,0.73943415,0.98598535,0.00500255,0.51045644
Autoformer,504,12,FALSE,FALSE,TRUE,0.04198929,0.03265818,0.16305006,0.14981897,0.20491287,0.18071573,0.07218947,0.07144356,0.56721797,0.66481375,0.00845041,0.65744114
Autoformer,504,24,FALSE,FALSE,TRUE,0.0889835,0.48327413,0.23205054,0.63731573,0.29830101,0.69517921,0.10086709,0.29768869,0.06470121,-4.04268979,0.01687041,0.96496248
Autoformer,504,96,FALSE,FALSE,TRUE,0.14742559,0.66039605,0.31826386,0.76200596,0.3839604,0.81264756,0.14126852,0.35323572,-0.60371201,-6.13834404,0.02970554,1.26174009
Autoformer,504,192,FALSE,FALSE,TRUE,0.14578561,0.8408512,0.32240593,0.87081415,0.38181883,0.91697939,0.14358154,0.40197091,-0.64482173,-8.3799814,0.02983118,1.27296102
Autoformer,504,336,FALSE,FALSE,TRUE,0.15404394,0.72884835,0.3237353,0.80562941,0.39248431,0.85372616,0.14546576,0.3732293,-0.82411237,-7.39154204,0.03255437,1.32995152
Autoformer,504,720,FALSE,FALSE,TRUE,0.16060965,1.26230485,0.33153489,1.08789415,0.40076134,1.12352341,0.14964864,0.50240877,-1.24362419,-14.5136906,0.03414772,1.40189874
