,unix,date,open,high,low,close
15669,1559350800,2019-06-01 01:00:00,8585.99,8589.56,8531.56,8567.58
15670,1559354400,2019-06-01 02:00:00,8567.58,8572.56,8517.0,8555.0
15671,1559358000,2019-06-01 03:00:00,8555.0,8570.0,8532.16,8552.75
15672,1559361600,2019-06-01 04:00:00,8552.75,8580.0,8526.86,8561.23
15673,1559365200,2019-06-01 05:00:00,8561.23,8565.25,8445.5,8476.28
15674,1559368800,2019-06-01 06:00:00,8476.28,8542.6,8445.53,8525.61
15675,1559372400,2019-06-01 07:00:00,8525.61,8547.58,8491.33,8539.26
15676,1559376000,2019-06-01 08:00:00,8539.26,8560.0,8504.06,8554.19
15677,1559379600,2019-06-01 09:00:00,8554.19,8626.0,8548.27,8577.26
15678,1559383200,2019-06-01 10:00:00,8577.26,8609.47,8538.14,8551.27
15679,1559386800,2019-06-01 11:00:00,8551.27,8584.3,8514.21,8566.0
15680,1559390400,2019-06-01 12:00:00,8566.0,8577.0,8530.1,8544.16
15681,1559394000,2019-06-01 13:00:00,8544.16,8549.81,8490.38,8504.51
15682,1559397600,2019-06-01 14:00:00,8504.51,8538.33,8442.36,8481.59
15683,1559401200,2019-06-01 15:00:00,8481.59,8538.54,8469.74,8530.21
15684,1559404800,2019-06-01 16:00:00,8530.21,8583.99,8523.29,8554.93
15685,1559408400,2019-06-01 17:00:00,8554.93,8561.56,8501.62,8517.91
15686,1559412000,2019-06-01 18:00:00,8517.91,8540.0,8481.81,8494.49
15687,1559415600,2019-06-01 19:00:00,8494.49,8549.99,8468.0,8530.11
15688,1559419200,2019-06-01 20:00:00,8530.11,8571.26,8528.06,8546.18
15689,1559422800,2019-06-01 21:00:00,8546.18,8600.0,8534.13,8584.18
15690,1559426400,2019-06-01 22:00:00,8584.18,8593.58,8521.45,8577.11
15691,1559430000,2019-06-01 23:00:00,8577.11,8593.91,8500.25,8544.07
15692,1559433600,2019-06-02 00:00:00,8544.07,8588.33,8524.0,8564.83
15693,1559437200,2019-06-02 01:00:00,8564.83,8598.0,8550.89,8571.46
15694,1559440800,2019-06-02 02:00:00,8571.46,8582.64,8540.0,8551.54
15695,1559444400,2019-06-02 03:00:00,8551.54,8569.23,8527.13,8544.1
15696,1559448000,2019-06-02 04:00:00,8544.1,8573.18,8540.4,8566.26
15697,1559451600,2019-06-02 05:00:00,8566.26,8588.94,8550.14,8581.25
15698,1559455200,2019-06-02 06:00:00,8581.25,8594.7,8561.55,8580.0
15699,1559458800,2019-06-02 07:00:00,8580.0,8736.2,8576.0,8703.51
15700,1559462400,2019-06-02 08:00:00,8703.51,8753.01,8668.83,8717.38
15701,1559466000,2019-06-02 09:00:00,8717.38,8740.63,8684.05,8696.38
15702,1559469600,2019-06-02 10:00:00,8696.38,8721.0,8670.01,8715.05
15703,1559473200,2019-06-02 11:00:00,8715.05,8732.0,8675.0,8722.04
15704,1559476800,2019-06-02 12:00:00,8722.04,8814.78,8720.42,8785.19
15705,1559480400,2019-06-02 13:00:00,8785.19,8788.85,8561.47,8661.96
15706,1559484000,2019-06-02 14:00:00,8661.96,8712.8,8645.78,8663.59
15707,1559487600,2019-06-02 15:00:00,8663.59,8708.05,8654.1,8678.22
15708,1559491200,2019-06-02 16:00:00,8678.22,8703.33,8630.0,8678.51
15709,1559494800,2019-06-02 17:00:00,8678.51,8702.89,8629.89,8642.13
15710,1559498400,2019-06-02 18:00:00,8642.13,8683.0,8614.1,8671.35
15711,1559502000,2019-06-02 19:00:00,8671.35,8683.79,8620.1,8669.18
15712,1559505600,2019-06-02 20:00:00,8669.18,8700.47,8647.37,8681.55
15713,1559509200,2019-06-02 21:00:00,8681.55,8710.0,8649.19,8701.6
15714,1559512800,2019-06-02 22:00:00,8701.6,8747.0,8672.62,8732.25
15715,1559516400,2019-06-02 23:00:00,8732.25,8756.28,8708.48,8725.98
15716,1559520000,2019-06-03 00:00:00,8725.98,8738.15,8638.02,8667.07
15717,1559523600,2019-06-03 01:00:00,8667.07,8703.0,8617.32,8676.0
15718,1559527200,2019-06-03 02:00:00,8676.0,8800.95,8647.69,8669.94
15719,1559530800,2019-06-03 03:00:00,8669.94,8695.57,8640.0,8660.47
15720,1559534400,2019-06-03 04:00:00,8660.47,8676.77,8639.31,8671.49
15721,1559538000,2019-06-03 05:00:00,8671.49,8671.5,8509.46,8570.28
15722,1559541600,2019-06-03 06:00:00,8570.28,8608.33,8450.0,8516.45
15723,1559545200,2019-06-03 07:00:00,8516.45,8516.89,8321.5,8470.0
15724,1559548800,2019-06-03 08:00:00,8470.0,8521.75,8455.03,8455.69
15725,1559552400,2019-06-03 09:00:00,8455.69,8499.8,8412.96,8480.42
15726,1559556000,2019-06-03 10:00:00,8480.42,8548.08,8465.0,8544.33
15727,1559559600,2019-06-03 11:00:00,8544.33,8545.0,8488.19,8507.84
15728,1559563200,2019-06-03 12:00:00,8507.84,8567.0,8472.42,8530.82
15729,1559566800,2019-06-03 13:00:00,8530.82,8540.0,8425.01,8433.03
15730,1559570400,2019-06-03 14:00:00,8433.03,8488.09,8342.01,8398.68
15731,1559574000,2019-06-03 15:00:00,8398.68,8477.75,8330.0,8473.66
15732,1559577600,2019-06-03 16:00:00,8473.66,8558.81,8435.0,8536.82
15733,1559581200,2019-06-03 17:00:00,8536.82,8546.52,8464.54,8467.22
15734,1559584800,2019-06-03 18:00:00,8467.22,8583.0,8465.51,8563.0
15735,1559588400,2019-06-03 19:00:00,8563.0,8580.4,8522.98,8570.88
15736,1559592000,2019-06-03 20:00:00,8570.88,8580.22,8527.08,8564.0
15737,1559595600,2019-06-03 21:00:00,8564.0,8570.49,8462.11,8492.87
15738,1559599200,2019-06-03 22:00:00,8492.87,8506.57,8403.24,8470.9
15739,1559602800,2019-06-03 23:00:00,8470.9,8474.39,8080.8,8115.82
15740,1559606400,2019-06-04 00:00:00,8115.82,8115.82,7780.4,7988.13
15741,1559610000,2019-06-04 01:00:00,7988.13,8067.99,7968.0,8026.47
15742,1559613600,2019-06-04 02:00:00,8026.47,8044.98,7981.0,8042.1
15743,1559617200,2019-06-04 03:00:00,8042.1,8042.1,7879.0,7895.93
15744,1559620800,2019-06-04 04:00:00,7895.93,8007.28,7878.22,7973.23
15745,1559624400,2019-06-04 05:00:00,7973.23,8004.88,7940.0,7953.87
15746,1559628000,2019-06-04 06:00:00,7953.87,7953.87,7830.0,7877.93
15747,1559631600,2019-06-04 07:00:00,7877.93,7916.04,7800.0,7892.6
15748,1559635200,2019-06-04 08:00:00,7892.6,7959.3,7887.9,7940.06
15749,1559638800,2019-06-04 09:00:00,7940.06,7994.96,7905.11,7970.01
15750,1559642400,2019-06-04 10:00:00,7970.01,8007.0,7939.01,7979.78
15751,1559646000,2019-06-04 11:00:00,7979.78,7987.24,7920.0,7943.56
15752,1559649600,2019-06-04 12:00:00,7943.56,7973.05,7877.85,7965.07
15753,1559653200,2019-06-04 13:00:00,7965.07,8050.0,7952.28,8026.01
15754,1559656800,2019-06-04 14:00:00,8026.01,8027.24,7966.77,7975.07
15755,1559660400,2019-06-04 15:00:00,7975.07,8013.42,7916.0,7941.11
15756,1559664000,2019-06-04 16:00:00,7941.11,7976.99,7830.5,7910.66
15757,1559667600,2019-06-04 17:00:00,7910.66,7927.0,7606.48,7621.24
15758,1559671200,2019-06-04 18:00:00,7621.24,7736.0,7617.59,7669.05
15759,1559674800,2019-06-04 19:00:00,7669.05,7686.8,7531.11,7621.46
15760,1559678400,2019-06-04 20:00:00,7621.46,7701.19,7587.0,7669.76
15761,1559682000,2019-06-04 21:00:00,7669.76,7740.8,7486.0,7494.11
15762,1559685600,2019-06-04 22:00:00,7494.11,7684.0,7481.02,7656.1
15763,1559689200,2019-06-04 23:00:00,7656.1,7700.0,7630.73,7687.03
15764,1559692800,2019-06-05 00:00:00,7687.03,7805.99,7687.03,7756.67
15765,1559696400,2019-06-05 01:00:00,7756.67,7799.99,7734.44,7759.7
15766,1559700000,2019-06-05 02:00:00,7759.7,7859.99,7751.87,7827.18
15767,1559703600,2019-06-05 03:00:00,7827.18,7838.68,7783.14,7796.61
15768,1559707200,2019-06-05 04:00:00,7796.61,7814.44,7743.0,7782.22
15769,1559710800,2019-06-05 05:00:00,7782.22,7803.0,7717.0,7732.76
15770,1559714400,2019-06-05 06:00:00,7732.76,7759.93,7678.23,7745.22
15771,1559718000,2019-06-05 07:00:00,7745.22,7838.49,7728.83,7823.93
15772,1559721600,2019-06-05 08:00:00,7823.93,7842.0,7771.71,7809.3
15773,1559725200,2019-06-05 09:00:00,7809.3,7834.51,7769.33,7795.04
15774,1559728800,2019-06-05 10:00:00,7795.04,7888.0,7771.43,7856.96
15775,1559732400,2019-06-05 11:00:00,7856.96,7888.0,7750.0,7791.35
15776,1559736000,2019-06-05 12:00:00,7791.35,7815.0,7739.99,7758.68
15777,1559739600,2019-06-05 13:00:00,7758.68,7789.91,7733.58,7771.72
15778,1559743200,2019-06-05 14:00:00,7771.72,7800.1,7627.69,7679.99
15779,1559746800,2019-06-05 15:00:00,7679.99,7710.31,7572.78,7625.05
15780,1559750400,2019-06-05 16:00:00,7625.05,7774.78,7622.01,7740.0
15781,1559754000,2019-06-05 17:00:00,7740.0,7825.95,7703.25,7794.06
15782,1559757600,2019-06-05 18:00:00,7794.06,7808.74,7728.22,7759.93
15783,1559761200,2019-06-05 19:00:00,7759.93,7836.44,7759.93,7783.05
15784,1559764800,2019-06-05 20:00:00,7783.05,7896.7,7649.19,7721.36
15785,1559768400,2019-06-05 21:00:00,7721.36,7748.02,7609.81,7727.96
15786,1559772000,2019-06-05 22:00:00,7727.96,7782.31,7683.0,7774.68
15787,1559775600,2019-06-05 23:00:00,7774.68,7820.0,7759.01,7776.5
15788,1559779200,2019-06-06 00:00:00,7776.5,7830.0,7742.12,7785.42
15789,1559782800,2019-06-06 01:00:00,7785.42,7850.65,7772.26,7832.87
15790,1559786400,2019-06-06 02:00:00,7832.87,7848.38,7784.18,7808.93
15791,1559790000,2019-06-06 03:00:00,7808.93,7868.13,7802.38,7851.95
15792,1559793600,2019-06-06 04:00:00,7851.95,7856.36,7800.0,7823.47
15793,1559797200,2019-06-06 05:00:00,7823.47,7839.24,7763.47,7788.37
15794,1559800800,2019-06-06 06:00:00,7788.37,7818.74,7784.05,7811.04
15795,1559804400,2019-06-06 07:00:00,7811.04,7822.03,7750.0,7761.7
15796,1559808000,2019-06-06 08:00:00,7761.7,7802.0,7740.4,7795.2
15797,1559811600,2019-06-06 09:00:00,7795.2,7810.0,7751.0,7761.69
15798,1559815200,2019-06-06 10:00:00,7761.69,7803.88,7750.0,7790.78
15799,1559818800,2019-06-06 11:00:00,7790.78,7840.61,7781.22,7831.51
15800,1559822400,2019-06-06 12:00:00,7831.51,7849.0,7700.0,7745.46
15801,1559826000,2019-06-06 13:00:00,7745.46,7747.51,7632.42,7715.88
15802,1559829600,2019-06-06 14:00:00,7715.88,7717.9,7565.25,7678.7
15803,1559833200,2019-06-06 15:00:00,7678.7,7707.09,7646.23,7694.84
15804,1559836800,2019-06-06 16:00:00,7694.84,7714.27,7662.04,7691.46
15805,1559840400,2019-06-06 17:00:00,7691.46,7696.09,7623.0,7635.64
15806,1559844000,2019-06-06 18:00:00,7635.64,7647.4,7444.58,7582.15
15807,1559847600,2019-06-06 19:00:00,7582.15,7612.0,7546.38,7595.86
15808,1559851200,2019-06-06 20:00:00,7595.86,7714.85,7572.49,7677.85
15809,1559854800,2019-06-06 21:00:00,7677.85,7737.16,7672.33,7730.21
15810,1559858400,2019-06-06 22:00:00,7730.21,7740.0,7689.52,7716.04
15811,1559862000,2019-06-06 23:00:00,7716.04,7807.0,7699.21,7786.7
15812,1559865600,2019-06-07 00:00:00,7786.7,7815.0,7755.93,7767.86
15813,1559869200,2019-06-07 01:00:00,7767.86,7785.0,7741.09,7768.5
15814,1559872800,2019-06-07 02:00:00,7768.5,7784.93,7737.49,7756.71
15815,1559876400,2019-06-07 03:00:00,7756.71,7849.99,7752.15,7786.7
15816,1559880000,2019-06-07 04:00:00,7786.7,7805.88,7760.0,7768.82
15817,1559883600,2019-06-07 05:00:00,7768.82,7790.67,7757.93,7782.6
15818,1559887200,2019-06-07 06:00:00,7782.6,7940.0,7782.6,7911.52
15819,1559890800,2019-06-07 07:00:00,7911.52,7993.32,7911.52,7940.31
15820,1559894400,2019-06-07 08:00:00,7940.31,8000.0,7939.07,7954.27
15821,1559898000,2019-06-07 09:00:00,7954.27,7979.0,7911.94,7933.48
15822,1559901600,2019-06-07 10:00:00,7933.48,7965.83,7932.71,7937.43
15823,1559905200,2019-06-07 11:00:00,7937.43,7958.08,7873.9,7893.0
15824,1559908800,2019-06-07 12:00:00,7893.0,7930.0,7890.01,7902.0
15825,1559912400,2019-06-07 13:00:00,7902.0,7954.42,7884.75,7950.16
15826,1559916000,2019-06-07 14:00:00,7950.16,7954.7,7903.76,7916.0
15827,1559919600,2019-06-07 15:00:00,7916.0,7942.45,7901.16,7928.86
15828,1559923200,2019-06-07 16:00:00,7928.86,8094.7,7890.0,8042.79
15829,1559926800,2019-06-07 17:00:00,8042.79,8084.37,8033.21,8065.48
15830,1559930400,2019-06-07 18:00:00,8065.48,8100.0,8050.78,8055.33
15831,1559934000,2019-06-07 19:00:00,8055.33,8071.62,7928.01,7937.85
15832,1559937600,2019-06-07 20:00:00,7937.85,7937.85,7928.0,7930.85
15833,1559941200,2019-06-07 21:00:00,7930.85,7930.85,7930.85,7930.85
15834,1559944800,2019-06-07 22:00:00,7930.85,8022.87,7928.02,8006.0
15835,1559948400,2019-06-07 23:00:00,8006.0,8055.0,7968.87,7980.53
15836,1559952000,2019-06-08 00:00:00,7980.53,8044.65,7960.0,8035.58
15837,1559955600,2019-06-08 01:00:00,8035.58,8037.57,7951.0,7963.95
15838,1559959200,2019-06-08 02:00:00,7963.95,7967.5,7912.65,7954.06
15839,1559962800,2019-06-08 03:00:00,7954.06,7966.74,7922.03,7927.52
15840,1559966400,2019-06-08 04:00:00,7927.52,7966.0,7914.53,7962.05
15841,1559970000,2019-06-08 05:00:00,7962.05,7991.55,7921.83,7930.81
15842,1559973600,2019-06-08 06:00:00,7930.81,7939.28,7870.0,7881.17
15843,1559977200,2019-06-08 07:00:00,7881.17,7924.94,7850.0,7910.04
15844,1559980800,2019-06-08 08:00:00,7910.04,7965.0,7896.94,7957.0
15845,1559984400,2019-06-08 09:00:00,7957.0,7977.7,7932.75,7969.87
15846,1559988000,2019-06-08 10:00:00,7969.87,8000.0,7947.33,7948.57
15847,1559991600,2019-06-08 11:00:00,7948.57,7986.22,7945.46,7980.59
15848,1559995200,2019-06-08 12:00:00,7980.59,7986.22,7891.35,7922.88
15849,1559998800,2019-06-08 13:00:00,7922.88,7955.0,7890.0,7942.13
15850,1560002400,2019-06-08 14:00:00,7942.13,7942.14,7875.0,7903.71
15851,1560006000,2019-06-08 15:00:00,7903.71,7926.8,7825.0,7919.43
15852,1560009600,2019-06-08 16:00:00,7919.43,7919.58,7796.0,7829.68
15853,1560013200,2019-06-08 17:00:00,7829.68,7829.68,7751.0,7816.58
15854,1560016800,2019-06-08 18:00:00,7816.58,7839.78,7777.0,7814.68
15855,1560020400,2019-06-08 19:00:00,7814.68,7833.0,7798.07,7809.25
15856,1560024000,2019-06-08 20:00:00,7809.25,7854.34,7806.95,7850.0
15857,1560027600,2019-06-08 21:00:00,7850.0,7889.85,7841.84,7867.66
15858,1560031200,2019-06-08 22:00:00,7867.66,7925.0,7860.0,7916.74
15859,1560034800,2019-06-08 23:00:00,7916.74,7943.72,7888.32,7893.62
15860,1560038400,2019-06-09 00:00:00,7893.62,7935.0,7845.5,7868.37
15861,1560042000,2019-06-09 01:00:00,7868.37,7890.27,7836.76,7856.39
15862,1560045600,2019-06-09 02:00:00,7856.39,7876.6,7831.0,7843.29
15863,1560049200,2019-06-09 03:00:00,7843.29,7885.49,7836.79,7873.31
15864,1560052800,2019-06-09 04:00:00,7873.31,7876.97,7850.04,7874.64
15865,1560056400,2019-06-09 05:00:00,7874.64,7883.09,7860.98,7873.78
15866,1560060000,2019-06-09 06:00:00,7873.78,7882.52,7842.0,7874.38
15867,1560063600,2019-06-09 07:00:00,7874.38,7908.0,7851.3,7899.01
15868,1560067200,2019-06-09 08:00:00,7899.01,7925.99,7875.0,7895.0
15869,1560070800,2019-06-09 09:00:00,7895.0,7895.92,7857.97,7877.45
15870,1560074400,2019-06-09 10:00:00,7877.45,7880.86,7843.0,7864.76
15871,1560078000,2019-06-09 11:00:00,7864.76,7893.56,7835.0,7852.63
15872,1560081600,2019-06-09 12:00:00,7852.63,7852.63,7685.0,7742.76
15873,1560085200,2019-06-09 13:00:00,7742.76,7771.61,7681.92,7728.21
15874,1560088800,2019-06-09 14:00:00,7728.21,7756.06,7665.43,7754.35
15875,1560092400,2019-06-09 15:00:00,7754.35,7755.0,7692.78,7716.72
15876,1560096000,2019-06-09 16:00:00,7716.72,7720.0,7571.55,7629.9
15877,1560099600,2019-06-09 17:00:00,7629.9,7657.87,7575.0,7632.34
15878,1560103200,2019-06-09 18:00:00,7632.34,7679.24,7623.19,7660.98
15879,1560106800,2019-06-09 19:00:00,7660.98,7759.0,7655.0,7732.06
15880,1560110400,2019-06-09 20:00:00,7732.06,7739.12,7675.0,7696.43
15881,1560114000,2019-06-09 21:00:00,7696.43,7724.99,7609.76,7615.35
15882,1560117600,2019-06-09 22:00:00,7615.35,7618.87,7506.66,7584.42
15883,1560121200,2019-06-09 23:00:00,7584.42,7660.0,7540.0,7628.13
15884,1560124800,2019-06-10 00:00:00,7628.13,7630.0,7511.0,7599.29
15885,1560128400,2019-06-10 01:00:00,7599.29,7663.96,7580.61,7615.54
15886,1560132000,2019-06-10 02:00:00,7615.54,7649.96,7580.01,7628.06
15887,1560135600,2019-06-10 03:00:00,7628.06,7682.42,7624.01,7654.46
15888,1560139200,2019-06-10 04:00:00,7654.46,7669.15,7603.89,7640.11
15889,1560142800,2019-06-10 05:00:00,7640.11,7645.4,7613.08,7632.95
15890,1560146400,2019-06-10 06:00:00,7632.95,7727.0,7631.91,7683.56
15891,1560150000,2019-06-10 07:00:00,7683.56,7737.38,7678.39,7698.71
15892,1560153600,2019-06-10 08:00:00,7698.71,7733.03,7688.0,7699.32
15893,1560157200,2019-06-10 09:00:00,7699.32,7713.81,7669.97,7677.44
15894,1560160800,2019-06-10 10:00:00,7677.44,7696.98,7621.64,7637.31
15895,1560164400,2019-06-10 11:00:00,7637.31,7954.7,7596.0,7902.36
15896,1560168000,2019-06-10 12:00:00,7902.36,8020.0,7902.36,7950.5
15897,1560171600,2019-06-10 13:00:00,7950.5,7961.74,7877.25,7902.1
15898,1560175200,2019-06-10 14:00:00,7902.1,7936.14,7892.68,7917.56
15899,1560178800,2019-06-10 15:00:00,7917.56,7924.12,7852.56,7914.45
15900,1560182400,2019-06-10 16:00:00,7914.45,7961.73,7885.0,7907.99
15901,1560186000,2019-06-10 17:00:00,7907.99,7927.11,7877.41,7910.98
15902,1560189600,2019-06-10 18:00:00,7910.98,7938.56,7890.0,7923.98
15903,1560193200,2019-06-10 19:00:00,7923.98,7982.85,7909.01,7945.81
15904,1560196800,2019-06-10 20:00:00,7945.81,7979.47,7867.0,7912.37
15905,1560200400,2019-06-10 21:00:00,7912.37,7924.0,7869.97,7921.58
15906,1560204000,2019-06-10 22:00:00,7921.58,7952.92,7903.43,7920.33
15907,1560207600,2019-06-10 23:00:00,7920.33,7989.89,7915.96,7982.75
15908,1560211200,2019-06-11 00:00:00,7982.75,8010.0,7913.09,7961.65
15909,1560214800,2019-06-11 01:00:00,7961.65,7967.26,7917.3,7936.0
15910,1560218400,2019-06-11 02:00:00,7936.0,7946.29,7900.03,7921.34
15911,1560222000,2019-06-11 03:00:00,7921.34,7935.11,7897.0,7932.34
15912,1560225600,2019-06-11 04:00:00,7932.34,7940.97,7910.0,7915.69
15913,1560229200,2019-06-11 05:00:00,7915.69,7933.05,7899.67,7921.83
15914,1560232800,2019-06-11 06:00:00,7921.83,7921.83,7880.41,7887.75
15915,1560236400,2019-06-11 07:00:00,7887.75,7916.7,7860.17,7897.56
15916,1560240000,2019-06-11 08:00:00,7897.56,7923.96,7882.39,7918.8
15917,1560243600,2019-06-11 09:00:00,7918.8,7936.08,7892.03,7893.8
15918,1560247200,2019-06-11 10:00:00,7893.8,7905.01,7747.0,7795.68
15919,1560250800,2019-06-11 11:00:00,7795.68,7805.0,7706.83,7769.27
15920,1560254400,2019-06-11 12:00:00,7769.27,7785.94,7730.26,7764.88
15921,1560258000,2019-06-11 13:00:00,7764.88,7792.69,7757.13,7783.94
15922,1560261600,2019-06-11 14:00:00,7783.94,7800.7,7731.0,7765.27
15923,1560265200,2019-06-11 15:00:00,7765.27,7784.9,7730.0,7761.53
15924,1560268800,2019-06-11 16:00:00,7761.53,7865.98,7692.23,7847.38
15925,1560272400,2019-06-11 17:00:00,7847.38,7890.99,7825.0,7861.88
15926,1560276000,2019-06-11 18:00:00,7861.88,7900.98,7840.38,7862.01
15927,1560279600,2019-06-11 19:00:00,7862.01,7878.38,7835.0,7868.87
15928,1560283200,2019-06-11 20:00:00,7868.87,7947.98,7856.11,7896.04
15929,1560286800,2019-06-11 21:00:00,7896.04,7920.88,7875.0,7885.0
15930,1560290400,2019-06-11 22:00:00,7885.0,7909.29,7863.49,7869.55
15931,1560294000,2019-06-11 23:00:00,7869.55,7929.78,7866.35,7884.9
15932,1560297600,2019-06-12 00:00:00,7884.9,7896.64,7788.99,7809.04
15933,1560301200,2019-06-12 01:00:00,7809.04,7848.38,7802.06,7826.02
15934,1560304800,2019-06-12 02:00:00,7826.02,8040.0,7816.1,8001.53
15935,1560308400,2019-06-12 03:00:00,8001.53,8045.0,7930.02,7959.76
15936,1560312000,2019-06-12 04:00:00,7959.76,7971.99,7921.41,7950.21
15937,1560315600,2019-06-12 05:00:00,7950.21,7953.55,7901.33,7923.8
15938,1560319200,2019-06-12 06:00:00,7923.8,7936.86,7902.84,7913.42
15939,1560322800,2019-06-12 07:00:00,7913.42,7974.46,7910.01,7960.16
15940,1560326400,2019-06-12 08:00:00,7960.16,7960.16,7922.0,7939.07
15941,1560330000,2019-06-12 09:00:00,7939.07,7941.08,7856.73,7923.4
15942,1560333600,2019-06-12 10:00:00,7923.4,8012.0,7920.56,7944.35
15943,1560337200,2019-06-12 11:00:00,7944.35,7995.19,7935.63,7967.8
15944,1560340800,2019-06-12 12:00:00,7967.8,8020.0,7951.0,7974.51
15945,1560344400,2019-06-12 13:00:00,7974.51,7993.62,7945.0,7981.22
15946,1560348000,2019-06-12 14:00:00,7981.22,8004.98,7909.9,7975.84
15947,1560351600,2019-06-12 15:00:00,7975.84,8200.0,7975.0,8140.57
15948,1560355200,2019-06-12 16:00:00,8140.57,8169.96,8110.0,8119.88
15949,1560358800,2019-06-12 17:00:00,8119.88,8135.0,8068.29,8106.08
15950,1560362400,2019-06-12 18:00:00,8106.08,8119.41,8091.01,8108.0
15951,1560366000,2019-06-12 19:00:00,8108.0,8129.97,8085.54,8118.56
15952,1560369600,2019-06-12 20:00:00,8118.56,8124.98,8039.49,8079.38
15953,1560373200,2019-06-12 21:00:00,8079.38,8119.63,8072.47,8113.22
15954,1560376800,2019-06-12 22:00:00,8113.22,8118.01,8081.01,8111.8
15955,1560380400,2019-06-12 23:00:00,8111.8,8135.0,8075.67,8127.64
15956,1560384000,2019-06-13 00:00:00,8127.64,8147.26,8101.02,8125.0
15957,1560387600,2019-06-13 01:00:00,8125.0,8138.37,8091.53,8099.33
15958,1560391200,2019-06-13 02:00:00,8099.33,8102.6,8057.32,8058.6
15959,1560394800,2019-06-13 03:00:00,8058.6,8095.23,8026.0,8082.01
15960,1560398400,2019-06-13 04:00:00,8082.01,8118.0,8062.08,8104.52
15961,1560402000,2019-06-13 05:00:00,8104.52,8109.4,8077.18,8097.94
15962,1560405600,2019-06-13 06:00:00,8097.94,8099.98,8067.13,8088.79
15963,1560409200,2019-06-13 07:00:00,8088.79,8115.78,8081.72,8097.99
15964,1560412800,2019-06-13 08:00:00,8097.99,8112.99,8077.0,8098.25
15965,1560416400,2019-06-13 09:00:00,8098.25,8100.64,8050.0,8080.35
15966,1560420000,2019-06-13 10:00:00,8080.35,8086.99,8040.15,8063.48
15967,1560423600,2019-06-13 11:00:00,8063.48,8089.99,8050.63,8086.43
15968,1560427200,2019-06-13 12:00:00,8086.43,8113.14,8010.03,8077.41
15969,1560430800,2019-06-13 13:00:00,8077.41,8150.0,8077.06,8114.26
15970,1560434400,2019-06-13 14:00:00,8114.26,8155.51,8101.63,8139.64
15971,1560438000,2019-06-13 15:00:00,8139.64,8219.49,8134.29,8172.11
15972,1560441600,2019-06-13 16:00:00,8172.11,8181.0,8135.01,8150.98
15973,1560445200,2019-06-13 17:00:00,8150.98,8177.78,8148.0,8174.67
15974,1560448800,2019-06-13 18:00:00,8174.67,8275.78,8164.79,8257.56
15975,1560452400,2019-06-13 19:00:00,8257.56,8279.63,8202.78,8225.41
15976,1560456000,2019-06-13 20:00:00,8225.41,8262.99,8208.0,8243.41
15977,1560459600,2019-06-13 21:00:00,8243.41,8309.82,8243.36,8293.53
15978,1560463200,2019-06-13 22:00:00,8293.53,8300.34,8211.0,8237.21
15979,1560466800,2019-06-13 23:00:00,8237.21,8257.83,8180.3,8218.54
15980,1560470400,2019-06-14 00:00:00,8218.54,8243.03,8191.93,8201.58
15981,1560474000,2019-06-14 01:00:00,8201.58,8218.25,8144.32,8164.06
15982,1560477600,2019-06-14 02:00:00,8164.06,8189.58,8153.11,8175.53
15983,1560481200,2019-06-14 03:00:00,8175.53,8210.0,8161.3,8197.81
15984,1560484800,2019-06-14 04:00:00,8197.81,8235.24,8180.0,8233.35
15985,1560488400,2019-06-14 05:00:00,8233.35,8244.18,8205.33,8210.55
15986,1560492000,2019-06-14 06:00:00,8210.55,8213.34,8173.05,8207.91
15987,1560495600,2019-06-14 07:00:00,8207.91,8239.29,8200.28,8239.29
15988,1560499200,2019-06-14 08:00:00,8239.29,8298.15,8231.6,8274.66
15989,1560502800,2019-06-14 09:00:00,8274.66,8291.54,8236.0,8275.43
15990,1560506400,2019-06-14 10:00:00,8275.43,8297.97,8256.49,8276.78
15991,1560510000,2019-06-14 11:00:00,8276.78,8284.0,8239.08,8257.18
15992,1560513600,2019-06-14 12:00:00,8257.18,8365.0,8251.58,8355.18
15993,1560517200,2019-06-14 13:00:00,8355.18,8458.58,8328.0,8403.0
15994,1560520800,2019-06-14 14:00:00,8403.0,8436.47,8358.0,8384.43
15995,1560524400,2019-06-14 15:00:00,8384.43,8448.25,8371.74,8385.16
15996,1560528000,2019-06-14 16:00:00,8385.16,8420.0,8325.4,8331.54
15997,1560531600,2019-06-14 17:00:00,8331.54,8372.16,8311.0,8369.19
15998,1560535200,2019-06-14 18:00:00,8369.19,8404.0,8367.0,8382.77
15999,1560538800,2019-06-14 19:00:00,8382.77,8434.12,8368.0,8385.88
16000,1560542400,2019-06-14 20:00:00,8385.88,8435.01,8384.98,8434.61
16001,1560546000,2019-06-14 21:00:00,8434.61,8608.99,8430.37,8583.62
16002,1560549600,2019-06-14 22:00:00,8583.62,8659.94,8573.96,8620.18
16003,1560553200,2019-06-14 23:00:00,8620.18,8684.41,8594.85,8650.0
16004,1560556800,2019-06-15 00:00:00,8650.0,8670.32,8575.78,8593.63
16005,1560560400,2019-06-15 01:00:00,8593.63,8617.96,8567.63,8580.34
16006,1560564000,2019-06-15 02:00:00,8580.34,8642.84,8573.68,8612.39
16007,1560567600,2019-06-15 03:00:00,8612.39,8618.64,8580.77,8595.21
16008,1560571200,2019-06-15 04:00:00,8595.21,8612.99,8586.14,8601.47
16009,1560574800,2019-06-15 05:00:00,8601.47,8666.32,8598.3,8655.98
